GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/main/java",org.jfree.chart.axis,ExtendedCategoryAxis,73,117,14,8,19,34,11,11,3,8
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/main/java",org.jfree.chart.axis,AxisCollection,8,69,3,5,2,22,2,8,0,6
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/main/java",org.jfree.chart.axis,CategoryLabelWidthType,4,56,2,8,2,20,2,8,0,5
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/main/java",org.jfree.chart.axis,AxisSpace,195,269,26,22,48,71,21,22,5,14
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/main/java",org.jfree.chart.axis,ModuloAxis,462,96,38,8,102,24,35,5,13,4
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/main/java",org.jfree.chart.axis,CategoryAnchor,12,56,5,7,5,20,4,7,0,5
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/main/java",org.jfree.chart.axis,CategoryLabelPosition,4,164,2,14,2,48,2,18,0,12
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/main/java",org.jfree.chart.axis,DateAxis.DefaultTimeline,15,16,3,3,7,7,7,4,4,4
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/main/java",org.jfree.chart.axis,NumberTick,3,27,0,0,1,6,1,2,1,2
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/main/java",org.jfree.chart.axis,Tick,7,82,2,10,3,26,3,11,1,7
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/main/java",org.jfree.chart.axis,NumberTickUnitSource,39,322,16,46,13,85,16,27,0,12
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/main/java",org.jfree.chart.axis,AxisState,39,53,8,0,16,19,7,10,3,10
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/main/java",org.jfree.chart.axis,DateTick,7,51,2,4,3,14,3,5,1,4
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/main/java",org.jfree.chart.axis,TickType,11,49,4,6,4,17,4,6,1,4
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/main/java",org.jfree.chart.axis,CompassFormat,236,0,4,0,20,0,9,0,7,0
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/main/java",org.jfree.chart.axis,LogTick,15,0,0,0,4,0,2,0,2,0
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/main/java",org.jfree.chart.axis,MarkerAxisBand,199,103,9,13,50,28,10,8,4,3
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/main/java",org.jfree.chart.axis,AxisLocation,45,85,11,11,20,29,9,10,2,6
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/main/java",org.jfree.chart.axis,CyclicNumberAxis,1456,156,191,15,383,56,118,20,21,14
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/main/java",org.jfree.chart.axis,ValueAxis,567,1247,93,117,159,362,89,86,19,51
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/main/java",org.jfree.chart.axis,AxisLabelLocation,24,56,5,7,8,20,5,7,1,5
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/main/java",org.jfree.data.general,SeriesChangeEvent,0,4,0,0,0,2,0,1,0,1
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/main/java",org.jfree.data.general,WaferMapDataset,211,0,20,0,56,0,29,0,19,0
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/main/java",org.jfree.data.general,DefaultKeyedValues2DDataset,0,3,0,0,0,1,0,1,0,1
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/main/java",org.jfree.data.general,DefaultKeyedValueDataset,32,99,12,10,9,31,11,10,2,8
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/main/java",org.jfree.data.general,AbstractSeriesDataset,0,26,0,4,0,9,0,5,0,3
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/main/java",org.jfree.data.general,DefaultKeyedValuesDataset,0,3,0,0,0,1,0,1,0,1
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/main/java",org.jfree.data.general,AbstractDataset,18,107,4,4,8,32,6,12,3,11
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/main/java",org.jfree.data.general,DatasetChangeEvent,0,10,0,0,0,4,0,2,0,2
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/main/java",org.jfree.data.general,SeriesException,0,4,0,0,0,2,0,1,0,1
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/main/java",org.jfree.data.general,Series,38,224,7,13,14,64,11,21,5,17
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/main/java",org.jfree.data.general,DefaultPieDataset,83,138,9,13,27,40,15,15,7,12
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/main/java",org.jfree.data.general,DatasetGroup,21,23,3,3,9,8,6,2,3,2
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/main/java",org.jfree.data.general,HeatMapUtils,125,0,8,0,27,0,8,0,4,0
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/main/java",org.jfree.data.general,DatasetUtils,752,2853,150,406,192,712,121,214,10,47
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/main/java",org.jfree.data.general,DefaultValueDataset,39,20,6,0,10,8,6,4,3,4
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/main/java",org.jfree.data.general,DefaultHeatMapDataset,78,188,12,30,15,51,15,21,3,12
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/main/java",org.jfree.data.time.ohlc,OHLCSeries,21,49,1,3,6,11,2,6,1,5
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/main/java",org.jfree.data.time.ohlc,OHLCItem,11,51,4,4,5,15,5,6,1,6
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/main/java",org.jfree.data.time.ohlc,OHLCSeriesCollection,178,179,10,16,40,51,24,17,17,11
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/main/java",org.jfree.data.time.ohlc,OHLC,4,94,2,10,2,28,2,11,0,7
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/main/java",org.jfree.chart.resources,JFreeChartResources,61,0,0,0,9,0,3,0,3,0
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/main/java",org.jfree.data.jdbc,JDBCPieDataset,133,0,13,0,54,0,13,0,6,0
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/main/java",org.jfree.data.jdbc,JDBCXYDataset,434,0,52,0,128,0,45,0,18,0
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/main/java",org.jfree.data.jdbc,JDBCCategoryDataset,198,0,24,0,70,0,20,0,7,0
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/main/java",org.jfree.data.category,SlidingCategoryDataset,48,205,7,23,11,52,13,21,6,13
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/main/java",org.jfree.data.category,DefaultIntervalCategoryDataset,161,588,46,74,49,156,44,48,2,30
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/main/java",org.jfree.data.category,CategoryToPieDataset,62,223,23,35,20,66,19,22,1,11
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/main/java",org.jfree.data.category,DefaultCategoryDataset,20,223,1,19,8,64,4,31,3,22
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/main/java",org.jfree.chart.panel,AbstractOverlay,32,30,3,1,9,9,4,3,2,3
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/main/java",org.jfree.chart.panel,CrosshairOverlay,909,84,145,5,268,25,89,6,15,5
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/main/java",org.jfree.data.gantt,XYTaskDataset,234,84,15,9,51,29,32,10,23,7
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/main/java",org.jfree.data.gantt,TaskSeries,22,96,2,10,7,30,5,11,3,7
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/main/java",org.jfree.data.gantt,SlidingGanttCategoryDataset,451,88,32,12,89,30,46,9,27,6
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/main/java",org.jfree.data.gantt,TaskSeriesCollection,53,599,11,49,17,160,13,54,4,33
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/main/java",org.jfree.data.gantt,Task,2,136,1,11,1,44,1,20,0,15
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/main/java",org.jfree.chart.util,CloneUtils,46,38,4,4,11,9,4,3,2,1
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/main/java",org.jfree.chart.util,SerialUtils,196,760,29,79,48,239,29,40,0,13
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/main/java",org.jfree.chart.util,BooleanList,5,20,1,1,2,7,2,4,1,4
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/main/java",org.jfree.chart.util,ObjectList,4,16,0,0,2,6,1,4,1,4
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/main/java",org.jfree.chart.util,Args,26,40,1,5,4,9,2,5,1,3
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/main/java",org.jfree.chart.util,StringUtils,43,0,4,0,9,0,5,0,3,0
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/main/java",org.jfree.chart.util,ArrayUtils,152,68,41,17,42,16,26,8,3,2
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/main/java",org.jfree.chart.util,ShapeList,36,76,8,8,12,23,7,9,1,7
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/main/java",org.jfree.chart.util,AbstractObjectList,30,214,6,28,7,62,7,23,1,12
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/main/java",org.jfree.chart.util,PaintList,12,99,5,13,5,31,6,10,1,6
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/main/java",org.jfree.chart.util,RelativeDateFormat,46,437,8,32,17,119,15,33,7,21
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/main/java",org.jfree.chart.util,DefaultShadowGenerator,383,62,22,8,79,18,25,3,11,2
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/main/java",org.jfree.chart.util,LogFormat,82,108,7,11,20,31,11,9,6,5
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/main/java",org.jfree.chart.util,ObjectUtils,37,76,4,14,10,27,4,9,0,4
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/main/java",org.jfree.chart.util,XYCoordinateType,14,54,6,6,6,19,5,6,0,5
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/main/java",org.jfree.chart.util,DirectionalGradientPaintTransformer,166,0,20,0,33,0,12,0,2,0
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/main/java",org.jfree.chart.util,TableOrder,3,34,0,0,1,8,1,2,1,2
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/main/java",org.jfree.chart.util,SortOrder,3,34,0,0,1,8,1,2,1,2
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/main/java",org.jfree.chart.util,ShapeUtils,642,254,76,48,133,65,63,21,11,11
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/main/java",org.jfree.chart.util,AttrStringUtils,490,11,92,0,126,3,60,1,14,1
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/main/java",org.jfree.chart.util,HexNumberFormat,67,0,4,0,19,0,9,0,7,0
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/main/java",org.jfree.chart.util,ExportUtils,381,0,8,0,91,0,11,0,7,0
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/main/java",org.jfree.chart.util,LineUtils,113,195,18,22,25,48,16,7,2,1
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/main/java",org.jfree.chart.util,Rotation,3,42,0,0,1,10,1,3,1,3
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/main/java",org.jfree.chart.util,ResourceBundleWrapper,58,5,7,1,15,2,7,1,3,1
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/main/java",org.jfree.chart.util,PaintUtils,217,75,58,20,49,18,35,7,2,1
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/main/java",org.jfree.chart.util,StrokeList,38,55,9,5,13,19,8,7,1,7
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/main/java",org.jfree.chart.util,UnitType,3,34,0,0,1,8,1,2,1,2
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/main/java",org.jfree.chart.util,HMSNumberFormat,9,60,0,0,2,12,2,2,2,2
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/main/java",org.jfree.chart.util,PaintAlpha,471,0,36,0,92,0,28,0,10,0
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/main/java",org.jfree.chart.renderer,RendererUtils,17,365,6,56,5,97,7,28,1,3
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/main/java",org.jfree.chart.renderer,Outlier,99,66,16,6,15,20,12,10,3,8
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/main/java",org.jfree.chart.renderer,AbstractRenderer,693,1848,127,177,174,602,131,179,34,124
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/main/java",org.jfree.chart.renderer,LookupPaintScale,11,239,4,30,4,65,4,24,0,11
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/main/java",org.jfree.chart.renderer,NotOutlierException,4,0,0,0,2,0,1,0,1,0
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/main/java",org.jfree.chart.renderer,OutlierListCollection,68,24,8,0,20,8,8,4,4,4
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/main/java",org.jfree.chart.renderer,AreaRendererEndType,11,61,5,7,5,23,4,7,0,5
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/main/java",org.jfree.chart.renderer,RendererState,0,35,0,4,0,14,0,7,0,5
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/main/java",org.jfree.chart.renderer,DefaultPolarItemRenderer,720,345,89,29,210,100,82,16,24,15
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/main/java",org.jfree.chart.renderer,WaferMapRenderer,474,0,56,0,120,0,44,0,15,0
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/main/java",org.jfree.chart.renderer,LookupPaintScale.PaintItem,6,71,3,9,3,25,3,8,0,5
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/main/java",org.jfree.chart.renderer,OutlierList,93,0,4,0,28,0,11,0,9,0
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/main/java",org.jfree.chart.renderer,GrayPaintScale,31,115,3,13,9,32,4,14,1,9
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/main/java",org.jfree.chart.entity,TitleEntity,98,25,12,0,30,8,13,3,7,3
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/main/java",org.jfree.chart.entity,PieSectionEntity,53,77,2,10,12,26,8,10,6,6
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/main/java",org.jfree.chart.entity,TickLabelEntity,0,6,0,0,0,2,0,1,0,1
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/main/java",org.jfree.chart.entity,PlotEntity,111,12,12,0,34,4,15,1,9,1
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/main/java",org.jfree.chart.entity,XYItemEntity,34,54,2,8,8,18,7,7,5,4
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/main/java",org.jfree.chart.entity,ChartEntity,278,93,32,8,67,34,27,13,10,10
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/main/java",org.jfree.chart.entity,LegendItemEntity,26,49,3,7,7,16,6,7,3,5
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/main/java",org.jfree.chart.entity,StandardEntityCollection,46,82,6,4,11,22,8,8,4,7
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/main/java",org.jfree.chart.entity,CategoryLabelEntity,48,30,2,4,12,9,5,3,3,2
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/main/java",org.jfree.chart.entity,JFreeChartEntity,98,25,12,0,30,8,13,3,7,3
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/main/java",org.jfree.chart.entity,AxisEntity,98,25,12,0,30,8,13,3,7,3
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/main/java",org.jfree.chart.entity,XYAnnotationEntity,44,0,8,0,16,0,8,0,4,0
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/main/java",org.jfree.chart.entity,CategoryItemEntity,53,49,5,5,17,13,12,2,7,2
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/main/java",org.jfree.chart.date,SpreadsheetDate,173,232,42,22,31,61,36,16,10,10
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/main/java",org.jfree.chart.date,SerialDate,385,393,48,19,108,50,55,17,25,9
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/main/java",org.jfree.data.time,TimeSeriesDataItem,10,103,4,10,5,31,4,12,0,9
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/main/java",org.jfree.data.time,Second,184,284,32,10,47,64,22,18,3,16
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/main/java",org.jfree.data.time,DynamicTimeSeriesCollection,914,0,92,0,213,0,89,0,42,0
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/main/java",org.jfree.data.time,Hour,77,322,14,14,20,82,13,24,2,21
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/main/java",org.jfree.data.time,Month,79,387,17,35,22,107,17,32,1,22
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/main/java",org.jfree.data.time,DynamicTimeSeriesCollection.ValueSequence,39,0,2,0,10,0,5,0,4,0
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/main/java",org.jfree.data.time,SimpleTimePeriod,17,150,4,18,6,40,6,14,2,7
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/main/java",org.jfree.data.time,TimeSeriesCollection,148,592,21,51,37,158,25,49,9,29
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/main/java",org.jfree.data.time,FixedMillisecond,79,61,11,5,27,20,18,7,10,7
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/main/java",org.jfree.data.time,DateRange,29,59,0,0,5,14,2,7,2,7
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/main/java",org.jfree.data.time,RegularTimePeriod,40,129,10,10,12,28,8,11,1,8
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/main/java",org.jfree.data.time,Millisecond,109,292,23,11,35,65,17,18,2,16
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/main/java",org.jfree.data.time,Quarter,86,371,16,18,21,83,15,24,2,20
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/main/java",org.jfree.data.time,TimePeriodAnchor,13,59,4,8,5,21,4,8,1,5
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/main/java",org.jfree.data.time,Week,302,297,44,18,92,80,35,20,9,15
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/main/java",org.jfree.data.time,Year,31,197,5,13,9,54,5,22,1,17
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/main/java",org.jfree.data.time,TimePeriodFormatException,0,4,0,0,0,2,0,1,0,1
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/main/java",org.jfree.data.time,TimeSeries,277,1288,42,150,70,350,45,109,8,50
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/main/java",org.jfree.data.time,TimePeriodValuesCollection,215,209,19,19,54,62,25,16,13,9
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/main/java",org.jfree.data.time,MovingAverage,304,109,39,15,75,32,28,6,6,1
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/main/java",org.jfree.data.time,TimeTableXYDataset,233,167,24,12,58,48,33,17,18,14
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/main/java",org.jfree.data.time,Day,27,280,5,9,11,82,5,25,1,22
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/main/java",org.jfree.data.time,Minute,138,304,22,10,37,75,16,21,2,19
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/main/java",org.jfree.data.time,TimeSeriesTableModel,143,0,32,0,53,0,27,0,11,0
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/main/java",org.jfree.data.time,TimePeriodValues,94,489,8,44,16,142,7,46,1,26
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/main/java",org.jfree.data.time,TimePeriodValue,57,72,11,9,10,23,10,9,2,7
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/main/java",org.jfree.chart.renderer.category,LineAndShapeRenderer,177,648,43,59,51,191,42,44,4,31
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/main/java",org.jfree.chart.renderer.category,BoxAndWhiskerRenderer,648,989,73,77,139,260,70,35,12,18
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/main/java",org.jfree.chart.renderer.category,BarRenderer,613,920,140,78,178,270,94,65,8,42
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/main/java",org.jfree.chart.renderer.category,StackedAreaRenderer,761,46,57,7,177,18,36,7,6,5
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/main/java",org.jfree.chart.renderer.category,LevelRenderer,171,342,25,23,37,96,25,12,3,10
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/main/java",org.jfree.chart.renderer.category,IntervalBarRenderer,81,169,15,15,21,51,14,6,0,5
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/main/java",org.jfree.chart.renderer.category,StandardBarPainter,198,17,31,3,57,8,19,4,3,3
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/main/java",org.jfree.chart.renderer.category,DefaultCategoryItemRenderer,0,3,0,0,0,1,0,1,0,1
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/main/java",org.jfree.chart.renderer.category,MinMaxCategoryRenderer.new Icon() {...},10,53,2,2,3,9,4,2,2,2
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/main/java",org.jfree.chart.renderer.category,CategoryItemRendererState,32,60,5,5,11,21,7,9,3,8
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/main/java",org.jfree.chart.renderer.category,MinMaxCategoryRenderer,241,328,22,14,58,76,24,13,9,10
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/main/java",org.jfree.chart.renderer.category,StatisticalBarRenderer,232,567,63,41,63,154,47,17,2,10
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/main/java",org.jfree.chart.renderer.category,StackedBarRenderer,380,68,77,7,106,25,43,8,3,6
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/main/java",org.jfree.chart.renderer.category,GanttRenderer,553,338,61,25,130,108,41,18,3,13
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/main/java",org.jfree.chart.renderer.category,LayeredBarRenderer,447,283,80,22,110,75,53,5,2,5
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/main/java",org.jfree.chart.renderer.category,AbstractCategoryItemRenderer,977,911,121,91,286,302,94,71,11,48
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/main/java",org.jfree.chart.renderer.category,MinMaxCategoryRenderer.new Icon() {...},50,21,4,0,12,2,5,1,3,1
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/main/java",org.jfree.chart.renderer.category,AreaRenderer,333,140,39,11,88,41,25,7,2,5
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/main/java",org.jfree.chart.renderer.category,StatisticalLineAndShapeRenderer,207,401,36,40,60,109,35,15,3,9
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/main/java",org.jfree.chart.renderer.category,CategoryStepRenderer.State,9,0,0,0,3,0,1,0,1,0
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/main/java",org.jfree.chart.renderer.category,CategoryStepRenderer,292,122,32,10,68,36,25,5,5,4
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/main/java",org.jfree.chart.renderer.category,GradientBarPainter,110,595,28,22,35,121,19,15,0,9
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/main/java",org.jfree.chart.renderer.category,ScatterRenderer,374,150,47,15,105,54,37,18,12,12
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/main/java",org.jfree.chart.renderer.category,GroupedStackedBarRenderer,136,343,39,29,33,102,31,10,0,7
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/main/java",org.jfree.chart.renderer.category,WaterfallBarRenderer,287,308,41,21,84,86,28,18,5,10
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/main/java",org.jfree.chart.renderer.xy,StackedXYAreaRenderer,219,416,49,39,66,123,35,25,2,14
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/main/java",org.jfree.chart.renderer.xy,XYStepRenderer,125,264,21,29,34,68,17,17,0,9
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/main/java",org.jfree.chart.renderer.xy,StandardXYItemRenderer.State,14,4,0,0,6,2,4,1,4,1
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/main/java",org.jfree.chart.renderer.xy,XYBarRenderer,982,400,173,37,276,135,110,40,18,27
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/main/java",org.jfree.chart.renderer.xy,XYLineAndShapeRenderer.State,7,24,0,0,3,8,2,2,2,2
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/main/java",org.jfree.chart.renderer.xy,StackedXYAreaRenderer2,788,130,54,14,193,38,33,13,4,8
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/main/java",org.jfree.chart.renderer.xy,YIntervalRenderer,250,41,18,4,65,15,13,6,3,5
