GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/test/java",org.apache.commons.math3.optim.linear,SimplexTableauTest,0,788,0,4,0,57,0,10,0,8
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/test/java",org.apache.commons.math3.optim.linear,SimplexSolverTest,46,21590,18,26,11,610,17,40,0,34
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/test/java",org.apache.commons.math3.ode.nonstiff,MidpointFieldIntegratorTest,0,110,0,0,0,30,0,16,0,16
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/test/java",org.apache.commons.math3.ode.nonstiff,DormandPrince853IntegratorTest.new FirstOrderDifferentialEquations() {...},2,35,2,2,0,7,2,3,0,3
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/test/java",org.apache.commons.math3.ode.nonstiff,ClassicalRungeKuttaFieldIntegratorTest,0,110,0,0,0,30,0,16,0,16
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/test/java",org.apache.commons.math3.ode.nonstiff,HighamHall54FieldIntegratorTest,8,88,0,0,4,21,2,12,2,12
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/test/java",org.apache.commons.math3.ode.nonstiff,ClassicalRungeKuttaIntegratorTest.new FirstOrderDifferentialEquations() {...},2,35,2,2,0,7,2,3,0,3
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/test/java",org.apache.commons.math3.ode.nonstiff,ThreeEighthesIntegratorTest,13,451,8,20,2,81,8,14,0,8
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/test/java",org.apache.commons.math3.ode.nonstiff,HighamHall54IntegratorTest.new EventHandler() {...},3,36,0,2,2,6,2,4,2,3
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/test/java",org.apache.commons.math3.ode.nonstiff,GraggBulirschStoerStepInterpolatorTest,3,252,3,9,0,60,3,7,0,4
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/test/java",org.apache.commons.math3.ode.nonstiff,GillStepInterpolatorTest,3,192,3,9,0,37,3,6,0,3
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/test/java",org.apache.commons.math3.ode.nonstiff,DormandPrince853StepInterpolatorTest.new StepHandler() {...},1,101,1,5,0,20,1,5,0,3
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/test/java",org.apache.commons.math3.ode.nonstiff,ClassicalRungKuttaFieldStepInterpolatorTest,0,42,0,0,0,12,0,6,0,6
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/test/java",org.apache.commons.math3.ode.nonstiff,EulerStepInterpolatorTest,10,604,10,22,0,98,10,12,0,6
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/test/java",org.apache.commons.math3.ode.nonstiff,GraggBulirschStoerIntegratorTest.KeplerStepHandler,2,108,2,8,0,23,2,6,0,3
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/test/java",org.apache.commons.math3.ode.nonstiff,RungeKuttaFieldIntegratorAbstractTest.new FieldEventHandler() {...},2,31,0,0,1,6,1,4,1,4
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/test/java",org.apache.commons.math3.ode.nonstiff,RungeKuttaFieldIntegratorAbstractTest,39,1343,5,37,11,227,5,33,0,17
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/test/java",org.apache.commons.math3.ode.nonstiff,RungeKuttaFieldIntegratorAbstractTest.new FirstOrderFieldDifferentialEquations() {...},2,55,2,2,0,9,2,4,0,4
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/test/java",org.apache.commons.math3.ode.nonstiff,HighamHall54IntegratorTest.new EventHandler() {...},3,35,0,2,2,8,2,4,2,3
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/test/java",org.apache.commons.math3.ode.nonstiff,DormandPrince853IntegratorTest.new EventHandler() {...},1,17,0,0,1,6,1,4,1,4
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/test/java",org.apache.commons.math3.ode.nonstiff,DormandPrince54IntegratorTest.VariableHandler,2,79,2,10,0,24,2,7,0,3
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/test/java",org.apache.commons.math3.ode.nonstiff,DormandPrince853FieldIntegratorTest,8,88,0,0,4,21,2,12,2,12
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/test/java",org.apache.commons.math3.ode.nonstiff,EmbeddedRungeKuttaFieldIntegratorAbstractTest.KeplerHandler,0,85,0,4,0,17,0,5,0,3
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/test/java",org.apache.commons.math3.ode.nonstiff,MidpointIntegratorTest.new FirstOrderDifferentialEquations() {...},0,13,0,0,0,5,0,3,0,3
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/test/java",org.apache.commons.math3.ode.nonstiff,RungeKuttaFieldIntegratorAbstractTest.new FirstOrderFieldDifferentialEquations() {...},0,47,0,2,0,8,0,5,0,4
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/test/java",org.apache.commons.math3.ode.nonstiff,DormandPrince54FieldIntegratorTest,8,88,0,0,4,21,2,12,2,12
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/test/java",org.apache.commons.math3.ode.nonstiff,ClassicalRungeKuttaIntegratorTest.KeplerHandler,1,68,1,5,0,17,1,5,0,3
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/test/java",org.apache.commons.math3.ode.nonstiff,GraggBulirschStoerIntegratorTest.VariableStepHandler,5,76,3,9,1,23,3,6,0,3
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/test/java",org.apache.commons.math3.ode.nonstiff,LutherIntegratorTest.new StepHandler() {...},0,18,0,2,0,8,0,4,0,3
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/test/java",org.apache.commons.math3.ode.nonstiff,ClassicalRungeKuttaStepInterpolatorTest,3,192,3,9,0,37,3,6,0,3
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/test/java",org.apache.commons.math3.ode.nonstiff,HighamHall54StepInterpolatorTest.new StepHandler() {...},1,101,1,5,0,20,1,5,0,3
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/test/java",org.apache.commons.math3.ode.nonstiff,ClassicalRungeKuttaIntegratorTest,23,671,8,26,3,122,8,19,0,10
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/test/java",org.apache.commons.math3.ode.nonstiff,EmbeddedRungeKuttaFieldIntegratorAbstractTest.SinCos,0,302,0,0,0,38,0,6,0,6
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/test/java",org.apache.commons.math3.ode.nonstiff,EulerFieldStepInterpolatorTest,0,42,0,0,0,12,0,6,0,6
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/test/java",org.apache.commons.math3.ode.nonstiff,EulerIntegratorTest.new FirstOrderDifferentialEquations() {...},0,13,0,0,0,5,0,3,0,3
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/test/java",org.apache.commons.math3.ode.nonstiff,ThreeEighthesStepInterpolatorTest,3,192,3,9,0,37,3,6,0,3
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/test/java",org.apache.commons.math3.ode.nonstiff,RungeKuttaFieldStepInterpolatorAbstractTest,42,779,2,30,10,127,2,20,0,6
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/test/java",org.apache.commons.math3.ode.nonstiff,DormandPrince853IntegratorTest.new FirstOrderDifferentialEquations() {...},0,33,0,2,0,6,0,4,0,3
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/test/java",org.apache.commons.math3.ode.nonstiff,DormandPrince853IntegratorTest,20,808,5,15,6,174,5,18,0,13
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/test/java",org.apache.commons.math3.ode.nonstiff,AdamsFieldIntegratorAbstractTest,41,418,5,11,6,72,5,10,0,7
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/test/java",org.apache.commons.math3.ode.nonstiff,AdamsBashforthIntegratorTest.PerfectStarter,3,98,2,4,1,13,2,3,0,2
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/test/java",org.apache.commons.math3.ode.nonstiff,DormandPrince853IntegratorTest.VariableHandler,2,88,2,10,0,27,2,7,0,3
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/test/java",org.apache.commons.math3.ode.nonstiff,ThreeEighthesIntegratorTest.new StepHandler() {...},0,18,0,2,0,8,0,4,0,3
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/test/java",org.apache.commons.math3.ode.nonstiff,ClassicalRungeKuttaIntegratorTest.new StepHandler() {...},0,18,0,2,0,8,0,4,0,3
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/test/java",org.apache.commons.math3.ode.nonstiff,DormandPrince853IntegratorTest.SchedulingChecker,1,31,1,1,0,11,1,6,0,6
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/test/java",org.apache.commons.math3.ode.nonstiff,RungeKuttaFieldIntegratorAbstractTest.SinCos,0,302,0,0,0,38,0,6,0,6
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/test/java",org.apache.commons.math3.ode.nonstiff,AdamsFieldIntegratorAbstractTest.PerfectStarter,7,107,2,4,1,13,2,3,0,2
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/test/java",org.apache.commons.math3.ode.nonstiff,RungeKuttaFieldIntegratorAbstractTest.new FirstOrderFieldDifferentialEquations() {...},0,24,0,0,0,7,0,4,0,4
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/test/java",org.apache.commons.math3.ode.nonstiff,DormandPrince54IntegratorTest.DP54SmallLastHandler,1,34,1,3,0,11,1,5,0,4
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/test/java",org.apache.commons.math3.ode.nonstiff,AdamsFieldIntegratorAbstractTest.PerfectInterpolator,17,45,2,0,1,13,2,7,1,7
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/test/java",org.apache.commons.math3.ode.nonstiff,ThreeEighthesFieldStepInterpolatorTest,0,42,0,0,0,12,0,6,0,6
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/test/java",org.apache.commons.math3.ode.nonstiff,AdamsBashforthIntegratorTest,17,464,5,11,4,96,5,11,0,8
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/test/java",org.apache.commons.math3.ode.nonstiff,DormandPrince853FieldStepInterpolatorTest,0,43,0,0,0,12,0,6,0,6
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/test/java",org.apache.commons.math3.ode.nonstiff,ClassicalRungeKuttaIntegratorTest.new FirstOrderDifferentialEquations() {...},0,13,0,0,0,5,0,3,0,3
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/test/java",org.apache.commons.math3.ode.nonstiff,EulerIntegratorTest,13,411,8,20,2,75,8,13,0,7
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/test/java",org.apache.commons.math3.ode.nonstiff,LutherStepInterpolatorTest,3,192,3,9,0,37,3,6,0,3
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/test/java",org.apache.commons.math3.ode.nonstiff,EulerFieldIntegratorTest,0,110,0,0,0,30,0,16,0,16
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/test/java",org.apache.commons.math3.ode.nonstiff,LutherIntegratorTest.new FirstOrderDifferentialEquations() {...},0,33,0,2,0,6,0,4,0,3
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/test/java",org.apache.commons.math3.ode.nonstiff,StepFieldProblem,2,49,0,0,1,17,1,8,1,8
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/test/java",org.apache.commons.math3.ode.nonstiff,GraggBulirschStoerIntegratorTest,20,765,11,15,3,169,11,16,0,14
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/test/java",org.apache.commons.math3.ode.nonstiff,StepProblem,1,36,0,0,1,14,1,7,1,7
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/test/java",org.apache.commons.math3.ode.nonstiff,EmbeddedRungeKuttaFieldIntegratorAbstractTest.new FieldEventHandler() {...},4,40,0,2,2,8,2,4,2,3
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/test/java",org.apache.commons.math3.ode.nonstiff,EmbeddedRungeKuttaFieldIntegratorAbstractTest.LocalException,0,3,0,0,0,1,0,1,0,1
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/test/java",org.apache.commons.math3.ode.nonstiff,GillFieldIntegratorTest,0,110,0,0,0,30,0,16,0,16
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/test/java",org.apache.commons.math3.ode.nonstiff,AdamsNordsieckTransformerTest,0,361,0,4,0,45,0,11,0,9
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/test/java",org.apache.commons.math3.ode.nonstiff,MidpointStepInterpolatorTest,3,191,3,9,0,37,3,6,0,3
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/test/java",org.apache.commons.math3.ode.nonstiff,GraggBulirschStoerStepInterpolatorTest.new StepHandler() {...},1,101,1,5,0,20,1,5,0,3
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/test/java",org.apache.commons.math3.ode.nonstiff,RungeKuttaFieldIntegratorAbstractTest.KeplerHandler,0,89,0,4,0,18,0,5,0,3
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/test/java",org.apache.commons.math3.ode.nonstiff,ThreeEighthesIntegratorTest.new FirstOrderDifferentialEquations() {...},0,13,0,0,0,5,0,3,0,3
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/test/java",org.apache.commons.math3.ode.nonstiff,DormandPrince54StepInterpolatorTest,3,252,3,9,0,60,3,7,0,4
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/test/java",org.apache.commons.math3.ode.nonstiff,GillIntegratorTest.new StepHandler() {...},0,18,0,2,0,8,0,4,0,3
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/test/java",org.apache.commons.math3.ode.nonstiff,EmbeddedRungeKuttaFieldIntegratorAbstractTest.new FieldEventHandler() {...},4,44,0,2,2,6,2,4,2,3
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/test/java",org.apache.commons.math3.ode.nonstiff,GraggBulirschStoerIntegratorTest.new FirstOrderDifferentialEquations() {...},0,13,0,0,0,5,0,3,0,3
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/test/java",org.apache.commons.math3.ode.nonstiff,DormandPrince853IntegratorTest.KeplerHandler,2,108,2,8,0,23,2,6,0,3
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/test/java",org.apache.commons.math3.ode.nonstiff,ThreeEighthesIntegratorTest.KeplerHandler,1,68,1,5,0,17,1,5,0,3
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/test/java",org.apache.commons.math3.ode.nonstiff,GraggBulirschStoerIntegratorTest.new StepHandler() {...},0,36,0,0,0,10,0,3,0,3
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/test/java",org.apache.commons.math3.ode.nonstiff,MidpointIntegratorTest,13,411,8,20,2,76,8,13,0,7
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/test/java",org.apache.commons.math3.ode.nonstiff,AdamsBashforthFieldIntegratorTest,13,44,0,0,6,11,3,6,3,6
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/test/java",org.apache.commons.math3.ode.nonstiff,RungeKuttaFieldStepInterpolatorAbstractTest.SinCos,1,30,0,0,1,8,1,3,1,3
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/test/java",org.apache.commons.math3.ode.nonstiff,EulerStepInterpolatorTest.DummyIntegrator,0,13,0,0,0,2,0,1,0,1
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/test/java",org.apache.commons.math3.ode.nonstiff,DormandPrince54FieldStepInterpolatorTest,0,43,0,0,0,12,0,6,0,6
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/test/java",org.apache.commons.math3.ode.nonstiff,GillIntegratorTest.KeplerStepHandler,1,62,1,5,0,15,1,5,0,3
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/test/java",org.apache.commons.math3.ode.nonstiff,GillIntegratorTest.new FirstOrderDifferentialEquations() {...},0,13,0,0,0,5,0,3,0,3
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/test/java",org.apache.commons.math3.ode.nonstiff,AdamsMoultonIntegratorTest,16,393,7,13,3,79,7,10,0,7
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/test/java",org.apache.commons.math3.ode.nonstiff,MidpointFieldStepInterpolatorTest,0,42,0,0,0,12,0,6,0,6
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/test/java",org.apache.commons.math3.ode.nonstiff,LutherIntegratorTest.new EventHandler() {...},1,17,0,0,1,6,1,4,1,4
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/test/java",org.apache.commons.math3.ode.nonstiff,RungeKuttaFieldIntegratorAbstractTest.new FieldStepHandler() {...},0,31,0,2,0,8,0,4,0,3
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/test/java",org.apache.commons.math3.ode.nonstiff,GillFieldStepInterpolatorTest,0,42,0,0,0,12,0,6,0,6
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/test/java",org.apache.commons.math3.ode.nonstiff,EmbeddedRungeKuttaFieldIntegratorAbstractTest,111,1030,3,21,23,206,3,23,0,14
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/test/java",org.apache.commons.math3.ode.nonstiff,ClassicalRungeKuttaIntegratorTest.new FirstOrderDifferentialEquations() {...},0,33,0,2,0,6,0,4,0,3
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/test/java",org.apache.commons.math3.ode.nonstiff,LutherIntegratorTest.new FirstOrderDifferentialEquations() {...},0,13,0,0,0,5,0,3,0,3
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/test/java",org.apache.commons.math3.ode.nonstiff,DormandPrince853IntegratorTest.new FirstOrderDifferentialEquations() {...},0,22,0,0,0,6,0,3,0,3
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/test/java",org.apache.commons.math3.ode.nonstiff,EulerIntegratorTest.new StepHandler() {...},0,18,0,2,0,8,0,4,0,3
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/test/java",org.apache.commons.math3.ode.nonstiff,ThreeEighthesFieldIntegratorTest,0,110,0,0,0,30,0,16,0,16
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/test/java",org.apache.commons.math3.ode.nonstiff,HighamHall54StepInterpolatorTest,3,252,3,9,0,60,3,7,0,4
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/test/java",org.apache.commons.math3.ode.nonstiff,GraggBulirschStoerIntegratorTest.new FirstOrderDifferentialEquations() {...},2,35,2,2,0,7,2,3,0,3
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/test/java",org.apache.commons.math3.ode.nonstiff,LutherFieldStepInterpolatorTest,0,42,0,0,0,12,0,6,0,6
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/test/java",org.apache.commons.math3.ode.nonstiff,AdamsMoultonIntegratorTest.PerfectStarter,3,98,2,4,1,13,2,3,0,2
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/test/java",org.apache.commons.math3.ode.nonstiff,AdamsMoultonIntegratorTest.PerfectInterpolator,23,61,2,0,7,19,8,8,7,8
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/test/java",org.apache.commons.math3.ode.nonstiff,DormandPrince54StepInterpolatorTest.new StepHandler() {...},1,101,1,5,0,20,1,5,0,3
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/test/java",org.apache.commons.math3.ode.nonstiff,DormandPrince853StepInterpolatorTest,3,252,3,9,0,60,3,7,0,4
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/test/java",org.apache.commons.math3.ode.nonstiff,AdamsBashforthIntegratorTest.PerfectInterpolator,23,61,2,0,7,19,8,8,7,8
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/test/java",org.apache.commons.math3.ode.nonstiff,LutherFieldIntegratorTest,0,110,0,0,0,30,0,16,0,16
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/test/java",org.apache.commons.math3.ode.nonstiff,DormandPrince54IntegratorTest.KeplerHandler,2,108,2,8,0,23,2,6,0,3
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/test/java",org.apache.commons.math3.ode.nonstiff,DormandPrince54IntegratorTest,14,558,6,10,3,136,6,11,0,9
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/test/java",org.apache.commons.math3.ode.nonstiff,EmbeddedRungeKuttaFieldIntegratorAbstractTest.new FirstOrderFieldDifferentialEquations() {...},0,23,0,2,0,7,0,5,0,4
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/test/java",org.apache.commons.math3.ode.nonstiff,HighamHall54IntegratorTest.new FirstOrderDifferentialEquations() {...},0,22,0,2,0,6,0,4,0,3
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/test/java",org.apache.commons.math3.ode.nonstiff,GillIntegratorTest,13,496,8,20,2,88,8,15,0,9
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/test/java",org.apache.commons.math3.ode.nonstiff,AdamsMoultonFieldIntegratorTest,13,44,0,0,6,11,3,6,3,6
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/test/java",org.apache.commons.math3.ode.nonstiff,HighamHall54IntegratorTest,69,691,5,9,13,162,5,12,0,10
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/test/java",org.apache.commons.math3.ode.nonstiff,HighamHall54FieldStepInterpolatorTest,0,43,0,0,0,12,0,6,0,6
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/test/java",org.apache.commons.math3.ode.nonstiff,LutherIntegratorTest,23,719,8,28,3,130,8,20,0,10
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/test/java",org.apache.commons.math3.ode.nonstiff,MidpointIntegratorTest.new StepHandler() {...},0,18,0,2,0,8,0,4,0,3
